Date,Open,High,Low,Close,Adj Close,Volume
2016-11-02,112.099998,112.769997,111.820000,112.389999,95.530777,3512500
2016-11-03,112.739998,112.849998,111.519997,111.720001,94.961273,3890700
2016-11-04,111.989998,112.000000,110.830002,111.040001,94.383270,3457400
2016-11-07,112.000000,113.279999,111.879997,112.820000,95.896248,3842400
2016-11-08,113.010002,114.250000,113.000000,114.110001,96.992737,3300200
2016-11-09,112.089996,115.419998,111.800003,114.980003,97.732239,5099500
2016-11-10,115.029999,115.040001,113.779999,114.510002,97.332741,4437700
2016-11-11,114.669998,114.959999,114.169998,114.220001,97.086250,4331200
2016-11-14,114.989998,118.750000,114.720001,117.860001,100.180206,7093200
2016-11-15,117.580002,118.480003,117.019997,118.320000,100.571205,4447900
2016-11-16,118.860001,119.599998,118.470001,119.209999,101.327721,5371100
2016-11-17,118.889999,119.500000,118.279999,119.449997,101.531700,2836600
2016-11-18,119.260002,120.239998,118.910004,120.000000,101.999214,3655400
2016-11-21,119.800003,120.500000,118.959999,119.500000,101.574219,3603300
2016-11-22,119.500000,120.290001,118.879997,119.690002,101.735710,3699100
2016-11-23,119.730003,120.760002,119.730003,120.139999,102.118187,2860200
2016-11-25,120.080002,120.989998,119.919998,120.660004,102.560204,1709100
2016-11-28,120.379997,121.870003,120.230003,121.820000,103.546196,5931700
2016-11-29,120.379997,120.790001,119.019997,120.680000,103.374878,6370900
2016-11-30,120.220001,120.489998,119.269997,119.269997,102.167046,5696100
2016-12-01,118.959999,118.959999,117.870003,118.470001,101.481789,4445000
2016-12-02,118.000000,118.500000,117.709999,118.239998,101.284752,3348700
2016-12-05,119.449997,120.339996,119.029999,119.290001,102.184196,5191900
2016-12-06,119.290001,119.650002,118.599998,119.250000,102.149948,3368000
2016-12-07,119.410004,120.129997,118.470001,119.919998,102.723862,4059900
2016-12-08,120.050003,121.150002,119.500000,120.449997,103.177856,3255100
2016-12-09,120.570000,121.269997,120.209999,121.260002,103.871719,2623700
2016-12-12,121.570000,122.250000,121.260002,121.739998,104.282875,4172000
2016-12-13,121.779999,122.919998,121.760002,122.680000,105.088097,4308000
2016-12-14,122.870003,123.400002,122.389999,122.839996,105.225128,4967400
2016-12-15,122.970001,123.360001,121.769997,122.360001,104.813957,4402800
2016-12-16,122.889999,123.839996,122.540001,123.239998,105.567764,10793800
2016-12-19,123.230003,123.660004,122.769997,122.989998,105.353615,3545500
2016-12-20,123.180000,123.900002,122.709999,123.330002,105.644875,2768800
2016-12-21,123.150002,123.760002,123.099998,123.180000,105.516373,2762800
2016-12-22,123.120003,124.000000,123.089996,123.720001,105.978935,3037100
2016-12-23,123.370003,123.830002,123.070000,123.139999,105.482109,2164100
2016-12-27,123.300003,123.650002,122.970001,123.070000,105.422142,1919300
2016-12-28,122.930000,123.349998,122.610001,122.680000,105.088097,1980200
2016-12-29,122.760002,123.360001,122.760002,122.790001,105.182312,1943300
2016-12-30,122.790001,123.160004,121.440002,121.720001,104.265739,3574600
2017-01-03,121.860001,122.000000,118.959999,119.620003,102.466873,5123800
2017-01-04,119.000000,119.739998,118.180000,119.480003,102.346954,3780800
2017-01-05,119.339996,120.199997,119.099998,119.699997,102.535393,4261100
2017-01-06,118.930000,121.500000,118.519997,120.760002,103.443398,4089200
2017-01-09,120.760002,121.059998,120.330002,120.430000,103.160713,3021800
2017-01-10,120.459999,120.849998,119.730003,120.250000,103.006531,3108400
2017-01-11,120.930000,121.500000,120.620003,120.879997,103.546188,3565200
2017-01-12,120.300003,122.309998,120.199997,122.099998,104.591240,3480700
2017-01-13,122.239998,122.239998,121.099998,121.500000,104.077293,2877400
2017-01-17,120.750000,122.800003,120.699997,122.750000,105.148026,4077600
2017-01-18,122.809998,123.000000,121.800003,122.709999,105.113777,3395000
2017-01-19,122.239998,123.000000,122.040001,122.180000,104.659782,3155200
2017-01-20,122.260002,122.949997,122.019997,122.260002,104.728317,4887100
2017-01-23,121.690002,122.080002,119.820000,121.379997,103.974495,7022600
2017-01-24,121.970001,122.059998,120.519997,121.050003,103.691795,3495200
2017-01-25,121.489998,121.919998,120.949997,121.790001,104.325699,3968300
2017-01-26,121.860001,122.379997,121.760002,121.879997,104.402779,2497300
2017-01-27,122.269997,122.989998,121.480003,122.860001,105.242264,3592700
2017-01-30,122.809998,123.209999,122.300003,123.019997,105.379311,3778000
2017-01-31,123.019997,123.339996,122.099998,122.570000,104.993858,3733300
2017-02-01,121.900002,122.500000,121.699997,122.419998,104.865364,3233400
2017-02-02,122.540001,123.980003,122.260002,123.220001,105.550659,3236600
2017-02-03,123.309998,124.510002,123.279999,124.239998,106.424377,3183000
2017-02-06,124.089996,124.900002,123.949997,124.449997,106.604256,2760300
2017-02-07,124.949997,125.419998,124.589996,124.589996,106.724174,2847200
2017-02-08,124.580002,125.360001,124.489998,124.669998,106.792732,2835200
2017-02-09,124.669998,125.000000,124.360001,124.480003,106.629959,2493600
2017-02-10,124.680000,126.110001,124.519997,125.820000,107.777817,3681400
2017-02-13,126.019997,126.680000,125.489998,125.540001,107.537964,2993800
2017-02-14,125.500000,126.070000,125.269997,125.809998,107.769249,2663100
2017-02-15,125.660004,126.790001,125.449997,126.480003,108.343147,2974900
2017-02-16,126.750000,127.820000,126.309998,126.699997,108.531609,3006000
2017-02-17,126.779999,127.879997,126.680000,127.800003,109.473892,3677400
2017-02-21,127.160004,128.320007,127.160004,128.039993,109.679459,4495200
2017-02-22,127.519997,128.110001,126.400002,127.849998,109.516724,3670700
2017-02-23,127.930000,128.899994,127.440002,128.270004,109.876503,3178000
2017-02-24,128.360001,128.740005,127.750000,128.649994,110.202011,3537200
2017-02-27,127.680000,127.750000,126.779999,126.989998,109.580696,5184000
2017-02-28,127.080002,127.930000,126.580002,127.650002,110.150238,4619300
2017-03-01,128.020004,130.000000,127.620003,129.050003,111.358284,5471600
2017-03-02,129.050003,129.809998,128.149994,128.229996,110.650696,6738100
2017-03-03,128.229996,128.660004,127.440002,127.900002,110.365959,4067700
2017-03-06,127.900002,128.339996,127.400002,128.029999,110.478119,3271500
2017-03-07,128.059998,128.309998,127.339996,128.070007,110.512657,3332400
2017-03-08,128.070007,128.360001,127.470001,128.089996,110.529907,3571700
2017-03-09,127.949997,128.720001,127.690002,128.139999,110.573051,3265700
2017-03-10,128.559998,128.589996,127.720001,127.980003,110.434982,3178900
2017-03-13,128.009995,128.270004,127.349998,127.610001,110.115707,3130800
2017-03-14,127.650002,128.229996,127.500000,127.800003,110.279671,2492700
2017-03-15,128.210007,128.300003,127.470001,127.879997,110.348686,3529300
2017-03-16,128.300003,128.899994,127.930000,127.980003,110.434982,3945700
2017-03-17,128.570007,129.979996,128.419998,128.639999,111.004486,12532700
2017-03-20,128.990005,129.479996,128.470001,128.779999,111.125305,3415500
2017-03-21,129.220001,129.750000,128.179993,128.520004,110.900970,4062400
2017-03-22,128.580002,129.149994,128.410004,129.100006,111.401443,3174200
2017-03-23,129.139999,129.589996,128.809998,129.000000,111.315147,2774500
2017-03-24,129.380005,129.679993,129.160004,129.339996,111.608528,3568200
2017-03-27,129.080002,129.820007,129.020004,129.490005,111.737961,2540400
2017-03-28,129.460007,129.770004,128.940002,129.449997,111.703461,3487400
2017-03-29,129.000000,129.669998,128.630005,128.839996,111.177078,3197800
2017-03-30,128.750000,129.529999,128.600006,129.320007,111.591309,2018000
2017-03-31,129.389999,130.190002,129.300003,129.610001,111.841537,3041700
2017-04-03,129.500000,129.710007,128.860001,129.610001,111.841537,3287100
2017-04-04,129.139999,129.529999,128.649994,129.289993,111.565392,3414000
2017-04-05,129.889999,131.580002,129.649994,130.410004,112.531860,4052200
2017-04-06,130.309998,130.660004,129.960007,130.149994,112.307472,3856900
2017-04-07,130.020004,130.399994,129.619995,129.960007,112.143547,2176600
2017-04-10,129.949997,130.649994,129.520004,129.979996,112.160812,2709300
2017-04-11,130.619995,131.240005,129.800003,131.199997,113.213547,3677600
2017-04-12,131.309998,131.559998,130.869995,131.259995,113.265327,3195500
2017-04-13,131.000000,131.139999,130.570007,130.759995,112.833862,2429200
2017-04-17,131.250000,131.869995,130.910004,131.350006,113.342995,3236400
2017-04-18,132.009995,132.800003,131.800003,132.300003,114.162750,3617400
2017-04-19,132.639999,133.000000,132.339996,132.639999,114.456123,3132800
2017-04-20,132.649994,133.440002,132.639999,133.270004,114.999771,2697300
2017-04-21,133.550003,133.880005,133.149994,133.410004,115.120575,3466100
2017-04-24,134.240005,134.759995,133.259995,134.229996,115.828163,5041000
2017-04-25,138.139999,141.990005,137.179993,141.699997,122.274040,10893800
2017-04-26,141.699997,142.000000,140.339996,140.839996,121.531982,7132200
2017-04-27,141.880005,142.789993,140.850006,140.869995,121.557854,5183700
2017-04-28,140.389999,140.759995,139.779999,139.929993,120.746735,4779900
2017-05-01,139.860001,141.449997,139.839996,141.149994,121.799484,3747200
2017-05-02,140.979996,141.809998,140.720001,141.229996,121.868523,3774100
2017-05-03,142.199997,142.699997,141.399994,142.619995,123.067940,4278400
2017-05-04,142.619995,143.669998,142.259995,143.449997,123.784164,4178800
2017-05-05,143.419998,143.979996,142.580002,143.960007,124.224243,2452700
2017-05-08,143.929993,144.500000,143.660004,144.240005,124.465874,2813000
2017-05-09,144.089996,144.979996,144.000000,144.360001,124.569435,3053800
2017-05-10,143.860001,144.639999,143.729996,144.520004,124.707489,2273300
2017-05-11,144.080002,144.410004,143.399994,144.210007,124.439995,1941900
2017-05-12,144.500000,145.500000,144.460007,145.360001,125.432289,2747900
2017-05-15,145.429993,146.399994,145.429993,146.279999,126.226204,3332800
2017-05-16,146.550003,147.669998,146.279999,147.289993,127.097748,3540900
2017-05-17,147.289993,147.460007,146.240005,146.410004,126.338402,3875600
2017-05-18,146.410004,147.240005,145.809998,147.009995,126.856110,2730900
2017-05-19,147.250000,148.830002,146.839996,148.149994,127.839874,4071200
2017-05-22,148.300003,148.880005,147.929993,148.190002,127.874359,3294500
2017-05-23,148.220001,148.529999,147.649994,147.820007,127.555077,3262300
2017-05-24,147.940002,149.990005,147.000000,149.500000,129.004745,3348900
2017-05-25,149.809998,149.949997,149.270004,149.779999,129.246353,3408100
2017-05-26,149.869995,150.240005,149.250000,149.860001,129.315414,3258200
2017-05-30,149.949997,150.330002,149.520004,149.929993,129.375839,3113900
2017-05-31,150.119995,151.149994,149.600006,150.889999,130.204239,6415700
2017-06-01,150.789993,152.389999,150.350006,152.389999,132.322937,4349800
2017-06-02,152.520004,153.899994,152.149994,153.740005,133.495132,4316700
2017-06-05,153.630005,153.660004,152.759995,152.789993,132.670197,2633700
2017-06-06,152.369995,152.589996,151.210007,151.229996,131.315643,3661900
2017-06-07,151.229996,152.009995,150.729996,151.940002,131.932190,2922900
2017-06-08,151.940002,152.149994,151.009995,151.429993,131.489334,3709900
2017-06-09,151.880005,152.000000,150.899994,151.479996,131.532745,4143100
2017-06-12,151.479996,151.479996,148.039993,148.470001,128.919128,5902600
2017-06-13,148.860001,150.250000,148.619995,149.820007,130.091309,4267700
2017-06-14,150.320007,151.080002,149.910004,150.679993,130.838074,2675500
2017-06-15,149.899994,151.520004,149.649994,151.169998,131.263550,2517500
2017-06-16,150.979996,152.889999,150.919998,151.990005,131.975571,5443900
2017-06-19,152.389999,153.179993,151.839996,153.139999,132.974152,3263800
2017-06-20,154.270004,155.279999,153.839996,154.070007,133.781647,3614400
2017-06-21,154.179993,154.419998,153.610001,153.729996,133.486450,2448500
2017-06-22,153.779999,154.910004,153.679993,154.800003,134.415573,2003800
2017-06-23,155.000000,155.449997,154.429993,154.639999,134.276611,2214700
2017-06-26,155.179993,155.460007,153.520004,153.960007,133.686157,2360900
2017-06-27,154.000000,154.820007,153.460007,153.720001,133.477783,2139000
2017-06-28,154.039993,154.679993,153.740005,154.300003,133.981415,1302800
2017-06-29,154.580002,154.580002,152.149994,153.130005,132.965439,1975900
2017-06-30,153.300003,153.770004,152.720001,153.160004,132.991486,2508200
2017-07-03,153.440002,153.869995,152.479996,152.500000,132.418411,1100700
2017-07-05,152.820007,153.570007,151.990005,153.070007,132.913345,2497300
2017-07-06,152.699997,153.460007,152.330002,153.089996,132.930725,2019800
2017-07-07,153.369995,156.559998,153.149994,156.270004,135.691971,4117800
2017-07-10,156.279999,156.529999,155.160004,155.520004,135.040756,2402200
2017-07-11,155.089996,155.880005,154.009995,154.910004,134.511063,2008800
2017-07-12,155.410004,156.750000,155.270004,156.580002,135.961166,2094900
2017-07-13,156.490005,156.539993,154.339996,155.039993,134.623947,3169700
2017-07-14,154.990005,155.500000,154.729996,155.279999,134.832321,2440200
2017-07-17,155.429993,155.440002,154.699997,155.259995,134.814972,2408700
2017-07-18,155.000000,155.270004,153.369995,153.960007,133.686157,3890300
2017-07-19,154.130005,154.460007,153.479996,153.889999,133.625351,3072200
2017-07-20,154.029999,155.220001,153.550003,154.210007,133.903244,2240200
2017-07-21,154.059998,154.699997,153.289993,153.919998,133.651443,3522400
2017-07-24,154.000000,154.220001,151.770004,151.850006,131.854004,5307400
2017-07-25,157.750000,159.979996,156.539993,159.070007,138.123276,9511400
2017-07-26,158.759995,159.000000,155.679993,156.509995,135.900391,4679000
2017-07-27,156.419998,157.429993,155.539993,156.949997,136.282440,4624100
2017-07-28,156.360001,156.660004,155.070007,155.850006,135.327271,3964500
2017-07-31,155.919998,156.419998,154.850006,155.139999,134.710754,4272400
2017-08-01,154.979996,155.899994,153.710007,154.039993,133.755646,4185100
2017-08-02,153.759995,156.649994,153.710007,156.589996,135.969849,3326000
2017-08-03,156.559998,156.770004,154.410004,154.720001,134.346069,3666100
2017-08-04,154.610001,154.820007,153.229996,153.820007,133.564590,4435400
2017-08-07,154.139999,155.389999,154.000000,154.970001,134.563141,3252100
2017-08-08,154.669998,155.250000,154.100006,154.919998,134.519714,4234300
2017-08-09,155.300003,155.679993,154.350006,154.919998,134.519714,3006500
2017-08-10,154.330002,157.199997,154.250000,156.619995,135.995865,3874500
2017-08-11,156.880005,158.399994,156.630005,157.300003,136.586365,2925000
2017-08-14,157.449997,157.899994,156.460007,157.259995,136.551605,2809100
2017-08-15,157.839996,158.580002,157.339996,157.619995,136.864212,2160100
2017-08-16,157.889999,159.380005,157.600006,158.899994,137.975647,2921800
2017-08-17,158.750000,159.529999,157.809998,157.889999,137.098618,3071600
2017-08-18,157.990005,158.279999,157.020004,157.759995,136.985779,2595700
2017-08-21,158.169998,158.639999,157.539993,158.360001,137.506744,2195100
2017-08-22,158.500000,159.940002,158.389999,159.639999,138.618195,2122600
2017-08-23,159.300003,159.369995,158.380005,158.809998,137.897507,2190700
2017-08-24,159.110001,159.679993,158.330002,158.410004,137.550140,1634800
2017-08-25,158.889999,159.339996,158.529999,158.820007,137.906158,2019600
2017-08-28,159.039993,159.960007,158.660004,159.669998,138.644272,2027300
2017-08-29,159.199997,159.759995,158.729996,159.380005,138.392426,3283400
2017-08-30,158.399994,159.639999,158.320007,159.529999,139.344528,2236500
2017-08-31,159.770004,160.000000,159.350006,159.970001,139.728821,2717000
2017-09-01,159.869995,160.199997,159.500000,159.809998,139.589066,1878300
2017-09-05,159.000000,159.779999,158.070007,159.100006,138.968994,4000500
2017-09-06,159.229996,159.369995,158.220001,158.220001,138.200272,4143300
2017-09-07,158.470001,160.070007,158.330002,159.899994,139.667725,2965400
2017-09-08,159.529999,160.380005,159.179993,159.710007,139.501755,2984200
2017-09-11,160.000000,161.720001,159.919998,161.529999,141.091461,2333600
2017-09-12,160.210007,160.720001,155.770004,156.330002,136.549408,10324100
2017-09-13,156.740005,157.779999,156.000000,157.000000,137.134628,4705600
2017-09-14,157.000000,157.350006,156.050003,157.000000,137.134628,3109700
2017-09-15,157.789993,158.000000,156.880005,156.919998,137.064789,7425100
2017-09-18,157.720001,157.789993,156.350006,156.679993,136.855118,3831900
2017-09-19,157.270004,157.899994,156.330002,157.429993,137.510239,3554600
2017-09-20,157.899994,159.889999,157.759995,159.880005,139.650253,3641100
2017-09-21,159.869995,160.089996,158.509995,159.029999,138.907791,2503400
2017-09-22,158.880005,159.740005,158.559998,158.910004,138.802979,2442700
2017-09-25,158.470001,158.690002,156.100006,156.259995,136.488281,3661500
2017-09-26,156.250000,156.839996,153.270004,153.350006,133.946457,6420000
2017-09-27,153.509995,154.690002,153.440002,154.050003,134.557907,3915900
2017-09-28,156.160004,158.309998,155.479996,157.490005,137.562668,4210200
2017-09-29,157.509995,158.039993,156.119995,156.679993,136.855118,3670100
2017-10-02,156.000000,157.179993,155.800003,156.960007,137.099716,2407000
2017-10-03,156.750000,157.460007,156.360001,156.860001,137.012360,2188400
2017-10-04,156.830002,157.419998,156.649994,157.210007,137.318100,1823100
2017-10-05,157.300003,158.919998,157.300003,158.800003,138.706894,2796000
2017-10-06,158.580002,160.130005,158.580002,159.600006,139.405670,3548500
2017-10-09,159.610001,160.490005,159.500000,160.119995,139.859879,2120000
2017-10-10,159.690002,161.580002,159.589996,160.580002,140.261673,2909600
2017-10-11,160.899994,163.240005,160.580002,163.149994,142.506500,3572500
2017-10-12,162.990005,164.399994,162.770004,163.910004,143.170319,3023600
2017-10-13,164.449997,165.509995,164.080002,165.369995,144.445587,2957400
2017-10-16,165.440002,165.740005,164.440002,165.009995,144.131134,2132300
2017-10-17,164.919998,166.020004,164.750000,165.399994,144.471786,2379700
2017-10-18,165.289993,166.250000,163.889999,165.770004,144.794998,2798300
2017-10-19,165.820007,166.949997,164.919998,166.500000,145.432602,2478100
2017-10-20,167.229996,167.899994,165.500000,166.300003,145.257904,5577700
2017-10-23,166.100006,166.100006,163.089996,163.339996,142.672455,6214800
2017-10-24,165.259995,166.490005,163.589996,163.880005,143.144150,7855200
2017-10-25,163.410004,165.119995,163.000000,163.580002,142.882050,3716200
2017-10-26,164.139999,164.649994,163.750000,164.009995,143.257660,2934400
2017-10-27,164.089996,165.850006,163.770004,165.389999,144.463043,2298100
2017-10-30,165.000000,166.559998,164.669998,166.229996,145.196762,2051000
2017-10-31,166.250000,167.410004,166.130005,166.910004,145.790741,2873000
2017-11-01,165.720001,167.990005,165.570007,166.369995,145.319061,2186100
2017-11-02,166.990005,168.470001,166.500000,168.100006,146.830154,2291000
2017-11-03,168.000000,169.449997,167.600006,168.649994,147.310532,1959500
2017-11-06,168.899994,170.419998,168.600006,170.070007,148.550919,3087700
2017-11-07,170.100006,170.820007,169.520004,170.770004,149.162323,2506000
2017-11-08,170.169998,170.919998,169.449997,170.100006,148.577072,2605000
2017-11-09,168.720001,169.199997,166.100006,167.000000,145.869324,4219000
2017-11-10,166.399994,166.800003,163.520004,165.589996,144.637772,4226800
2017-11-13,165.470001,167.949997,165.080002,167.369995,146.192566,2605600
2017-11-14,166.839996,168.419998,166.570007,168.110001,146.838867,2180900
2017-11-15,167.690002,168.690002,167.149994,167.320007,146.148849,2019300
2017-11-16,167.679993,168.889999,167.529999,168.089996,146.821426,2293400
2017-11-17,167.539993,167.699997,166.160004,166.720001,145.624786,2221400
2017-11-20,167.330002,167.850006,166.759995,166.929993,145.808197,2442300
2017-11-21,167.550003,169.259995,167.509995,168.300003,147.004837,2653100
2017-11-22,169.270004,170.350006,168.669998,169.050003,147.659958,2719200
2017-11-24,168.880005,169.559998,168.820007,169.110001,147.712326,963200
2017-11-27,168.899994,169.179993,168.089996,168.960007,147.581375,2082400
2017-11-28,169.229996,171.380005,169.039993,171.339996,149.660217,2909900
2017-11-29,171.699997,172.020004,169.050003,170.429993,148.865341,4590300
2017-11-30,170.240005,173.169998,169.339996,171.970001,151.105957,6023700
2017-12-01,172.770004,173.149994,170.389999,172.869995,151.896790,4279200
2017-12-04,173.270004,173.479996,170.429993,170.649994,149.946091,3943100
2017-12-05,173.639999,174.250000,172.460007,172.990005,152.002228,3228700
2017-12-06,173.479996,174.440002,173.000000,173.479996,152.432755,2618700
2017-12-07,172.550003,173.289993,171.919998,172.910004,151.931946,2284800
2017-12-08,173.039993,173.539993,172.509995,173.149994,152.142807,2241100
2017-12-11,172.940002,173.250000,172.220001,173.250000,152.230682,2340800
2017-12-12,173.000000,173.199997,171.850006,172.229996,151.334412,2805900
2017-12-13,172.440002,173.960007,172.399994,173.550003,152.494278,2554000
2017-12-14,173.660004,174.080002,172.830002,173.139999,152.134003,2666900
2017-12-15,174.300003,175.089996,173.679993,174.059998,152.942398,7435200
2017-12-18,174.869995,175.779999,174.110001,174.199997,153.065414,2426300
2017-12-19,174.389999,174.899994,173.080002,173.389999,152.353683,3122500
2017-12-20,173.830002,173.880005,171.710007,172.169998,151.281723,2749400
2017-12-21,172.600006,172.750000,171.669998,171.850006,151.000519,2343300
2017-12-22,171.820007,172.039993,170.550003,171.419998,150.622696,3234100
2017-12-26,171.089996,171.639999,170.820007,171.289993,150.508438,1280200
2017-12-27,171.330002,172.740005,170.850006,172.669998,151.721039,1596800
2017-12-28,173.259995,173.550003,172.619995,173.100006,152.098831,1800100
2017-12-29,172.979996,172.979996,171.919998,172.119995,151.237793,2201800
2018-01-02,173.729996,174.479996,172.660004,173.220001,152.204285,3696900
2018-01-03,173.229996,173.639999,172.000000,172.490005,151.562897,3789600
2018-01-04,173.240005,174.130005,172.729996,173.699997,152.626114,2756400
2018-01-05,174.000000,175.000000,173.399994,174.050003,152.933609,3737700
2018-01-08,173.740005,174.210007,172.929993,173.929993,152.828125,2060800
2018-01-09,174.229996,174.229996,173.009995,173.539993,152.485489,2674300
2018-01-10,173.500000,174.000000,172.470001,173.509995,152.459122,2172500
2018-01-11,173.559998,174.550003,172.100006,173.389999,152.353683,3078000
2018-01-12,173.360001,173.789993,172.880005,173.570007,152.511856,2901600
2018-01-16,173.619995,174.410004,172.880005,173.679993,152.608505,3662600
2018-01-17,174.350006,175.690002,173.880005,174.979996,153.750778,4129600
2018-01-18,175.190002,175.449997,173.899994,174.570007,153.390533,2154800
2018-01-19,174.990005,176.639999,174.380005,176.119995,154.752472,3746300
2018-01-22,175.970001,176.830002,175.610001,176.210007,154.831543,3217900
2018-01-23,175.570007,177.750000,174.850006,176.809998,155.358749,3197600
2018-01-24,177.300003,177.300003,175.250000,176.119995,154.752472,2810800
2018-01-25,176.399994,176.619995,174.660004,175.660004,154.348312,2815800
2018-01-26,175.669998,178.399994,175.009995,178.360001,156.720688,3957700
2018-01-29,178.300003,178.699997,177.240005,177.770004,156.202271,6091900
2018-01-30,177.100006,177.669998,170.850006,172.479996,151.554092,9613000
2018-01-31,173.600006,174.300003,170.270004,171.139999,150.376678,7004200
2018-02-01,170.270004,173.539993,168.889999,171.899994,151.044464,4751300
2018-02-02,170.800003,172.729996,168.990005,169.380005,148.830200,4604500
2018-02-05,168.610001,169.460007,153.860001,163.850006,143.971115,7309300
2018-02-06,158.350006,166.050003,158.250000,165.179993,145.139725,7020000
2018-02-07,164.860001,168.259995,164.520004,165.710007,145.605453,4974000
2018-02-08,165.690002,165.729996,158.759995,158.970001,139.683197,5656000
2018-02-09,159.979996,161.979996,155.229996,160.800003,141.291168,7187100
2018-02-12,162.369995,165.889999,161.500000,163.899994,144.015060,5255900
2018-02-13,163.000000,163.830002,161.720001,162.399994,142.697021,5406000
2018-02-14,161.440002,162.020004,159.679993,159.990005,140.579407,5865600
2018-02-15,161.139999,161.520004,158.809998,160.779999,141.273575,5012100
2018-02-16,159.470001,159.899994,157.759995,157.789993,138.646317,7165800
2018-02-20,157.000000,159.160004,156.279999,157.160004,138.092773,5211100
2018-02-21,157.759995,161.320007,157.600006,158.639999,139.393219,7833400
2018-02-22,158.949997,161.399994,158.899994,160.660004,141.168137,4398200
2018-02-23,161.440002,163.309998,161.440002,163.059998,143.276947,4272400
2018-02-26,164.000000,164.750000,162.300003,163.580002,143.733871,4525200
2018-02-27,164.190002,164.500000,160.639999,160.660004,141.168137,4907500
2018-02-28,160.429993,161.210007,157.720001,157.740005,139.479202,6116800
2018-03-01,157.800003,160.429993,155.210007,155.699997,137.675354,5609000
2018-03-02,148.910004,150.449997,146.839996,148.270004,131.105560,11754300
2018-03-05,148.279999,151.479996,147.919998,151.029999,133.546036,6397800
2018-03-06,151.250000,151.710007,150.130005,151.199997,133.696335,5015400
2018-03-07,149.860001,152.740005,149.679993,152.380005,134.739731,4492000
2018-03-08,152.729996,154.610001,152.649994,154.440002,136.561295,4291400
2018-03-09,155.619995,157.729996,154.839996,157.240005,139.037109,5076500
2018-03-12,157.740005,159.449997,157.509995,157.740005,139.479202,4461500
2018-03-13,158.559998,159.889999,158.210007,158.220001,139.903702,4333100
2018-03-14,159.000000,159.509995,157.240005,158.240005,139.921371,3879000
2018-03-15,158.710007,162.149994,158.589996,161.610001,142.901230,5925700
2018-03-16,161.880005,163.229996,161.580002,162.360001,143.564438,14293800
2018-03-19,162.000000,162.360001,158.210007,159.009995,140.602234,4307600
2018-03-20,159.750000,160.669998,159.250000,159.380005,140.929367,3105100
2018-03-21,160.000000,160.410004,158.289993,158.660004,140.292725,3871900
2018-03-22,157.850006,159.119995,156.850006,157.039993,138.860245,3669400
2018-03-23,157.589996,157.779999,154.919998,154.979996,137.038757,3447400
2018-03-26,156.210007,158.199997,156.210007,158.009995,139.718018,3477000
2018-03-27,158.500000,159.770004,156.470001,157.479996,139.249344,3519100
2018-03-28,157.839996,159.759995,157.820007,158.410004,140.071732,3913200
2018-03-29,159.000000,159.830002,156.380005,156.380005,138.276672,5289500
2018-04-02,158.270004,160.160004,155.250000,157.720001,139.461548,6960100
2018-04-03,157.979996,160.529999,157.300003,160.399994,141.831314,4719400
2018-04-04,158.500000,162.149994,157.880005,161.729996,143.007339,4888000
2018-04-05,162.399994,164.559998,161.750000,163.949997,144.970383,4503900
2018-04-06,162.419998,163.779999,160.910004,161.250000,142.582901,4321900
2018-04-09,162.220001,163.570007,161.059998,161.229996,142.565216,3581500
2018-04-10,162.830002,163.960007,162.050003,162.770004,143.926971,3902600
2018-04-11,162.500000,164.059998,162.279999,163.339996,144.430923,2711100
2018-04-12,163.589996,165.399994,161.539993,161.619995,142.910080,5178900
2018-04-13,162.160004,163.160004,161.259995,161.729996,143.007339,2452800
2018-04-16,161.300003,162.440002,160.860001,161.630005,142.918915,3115200
2018-04-17,162.389999,163.479996,162.059998,162.550003,143.732407,2861900
2018-04-18,162.589996,163.309998,161.740005,161.809998,143.078094,2503100
2018-04-19,161.610001,162.100006,158.779999,159.529999,141.062073,3276600
2018-04-20,159.330002,160.729996,158.509995,158.770004,140.389999,3961200
2018-04-23,158.970001,159.690002,158.149994,158.990005,140.584549,3051900
2018-04-24,159.750000,159.830002,156.759995,157.320007,139.107895,2904400
2018-04-25,157.089996,157.339996,155.009995,155.940002,137.887634,3710200
2018-04-26,156.460007,159.460007,155.649994,158.899994,140.504990,3680600
2018-04-27,159.479996,159.850006,158.210007,158.300003,139.974396,4141500
2018-04-30,164.690002,167.949997,163.750000,167.440002,148.056335,12954700
2018-05-01,166.380005,166.500000,162.100006,163.440002,144.519379,6560100
2018-05-02,162.149994,163.199997,160.440002,160.679993,142.078873,4318400
2018-05-03,160.600006,160.839996,159.080002,160.080002,141.548370,3450100
2018-05-04,159.949997,165.449997,159.899994,165.029999,145.925339,4283600
2018-05-07,166.770004,167.300003,164.649994,165.000000,145.898819,3379000
2018-05-08,164.440002,165.589996,163.750000,164.770004,145.695404,2808100
2018-05-09,165.000000,165.210007,163.050003,164.240005,145.226776,2762500
2018-05-10,164.449997,165.639999,164.309998,165.070007,145.960739,1675100
2018-05-11,165.000000,165.979996,164.850006,165.389999,146.243652,2258500
2018-05-14,165.649994,165.979996,164.320007,164.720001,145.651199,2537300
2018-05-15,164.270004,164.649994,162.330002,163.059998,144.183411,3471300
2018-05-16,163.240005,163.940002,161.740005,162.869995,144.015366,2522000
2018-05-17,162.630005,163.229996,160.729996,161.309998,142.635956,2975500
2018-05-18,161.679993,162.839996,160.550003,160.979996,142.344193,2318000
